,time,W.per.min
1,2013/6/7 11:04,1142.919571
2,2013/6/7 11:05,371.2395667
3,2013/6/7 11:06,367.8873333
4,2013/6/7 11:07,702.7141
5,2013/6/7 11:08,1655.94445
6,2013/6/7 11:09,1766.19915
7,2013/6/7 11:10,1791.964733
8,2013/6/7 11:11,1822.649867
9,2013/6/7 11:12,1837.06455
10,2013/6/7 11:13,1844.23505
11,2013/6/7 11:14,1857.228667
12,2013/6/7 11:15,1866.012183
13,2013/6/7 11:16,1859.269067
14,2013/6/7 11:17,1850.904467
15,2013/6/7 11:18,1843.77595
16,2013/6/7 11:19,1841.365417
17,2013/6/7 11:20,1833.9601
18,2013/6/7 11:21,1825.115367
19,2013/6/7 11:22,1825.966633
20,2013/6/7 11:23,1824.1237
21,2013/6/7 11:24,1827.28245
22,2013/6/7 11:25,1825.877467
23,2013/6/7 11:26,1819.113367
24,2013/6/7 11:27,1819.4388
25,2013/6/7 11:28,1820.578707
26,2013/6/7 11:29,1818.494867
27,2013/6/7 11:30,1812.049967
28,2013/6/7 11:31,1802.350367
29,2013/6/7 11:32,1787.805237
30,2013/6/7 11:33,1780.010233
31,2013/6/7 11:34,199.03225
32,2013/6/7 11:35,173.4871167
33,2013/6/7 11:36,334.2795333
34,2013/6/7 11:37,332.0659
35,2013/6/7 11:38,330.2609821
36,2013/6/7 11:39,330.2923833
37,2013/6/7 11:40,329.201661
38,2013/6/7 11:41,154.8477667
39,2013/6/7 11:42,29.27284483
40,2013/6/7 11:43,132.997
41,2013/6/7 11:44,330.3003729
42,2013/6/7 11:45,329.1554035
43,2013/6/7 11:46,328.3818136
44,2013/6/7 11:47,326.76165
45,2013/6/7 11:48,326.7598983
46,2013/6/7 11:49,327.6411356
47,2013/6/7 11:50,327.7422542
48,2013/6/7 11:51,325.20145
49,2013/6/7 11:52,322.0231207
50,2013/6/7 11:53,320.27555
51,2013/6/7 11:54,319.4105085
52,2013/6/7 11:55,323.7731356
53,2013/6/7 11:56,323.8700339
54,2013/6/7 11:57,323.9982667
55,2013/6/7 11:58,322.2153559
56,2013/6/7 11:59,322.1546102
57,2013/6/7 12:00,321.4566897
58,2013/6/7 12:01,320.2502034
59,2013/6/7 12:02,319.8605254
60,2013/6/7 12:03,318.5127119
61,2013/6/7 12:04,315.0218
62,2013/6/7 12:05,314.6567458
63,2013/6/7 12:06,315.628
64,2013/6/7 12:07,315.7838276
65,2013/6/7 12:08,316.85345
66,2013/6/7 12:09,316.8333103
67,2013/6/7 12:10,315.6867
68,2013/6/7 12:11,314.4553559
69,2013/6/7 12:12,319.0398833
70,2013/6/7 12:13,321.2607458
71,2013/6/7 12:14,323.0820667
72,2013/6/7 12:15,322.3523966
73,2013/6/7 12:16,320.7578983
74,2013/6/7 12:17,318.5700847
75,2013/6/7 12:18,316.0342333
76,2013/6/7 12:19,314.0841356
77,2013/6/7 12:20,312.3778644
78,2013/6/7 12:21,310.0235593
79,2013/6/7 12:22,311.5262281
80,2013/6/7 12:23,311.2246667
81,2013/6/7 12:24,314.2719322
82,2013/6/7 12:25,315.9064576
83,2013/6/7 12:26,314.7129825
84,2013/6/7 12:27,311.8322833
85,2013/6/7 12:28,311.0022373
86,2013/6/7 12:29,310.8886364
87,2013/6/7 12:30,310.6668814
88,2013/6/7 12:31,308.6799333
89,2013/6/7 12:32,306.879069
90,2013/6/7 12:33,308.4220678
91,2013/6/7 12:34,308.6813729
92,2013/6/7 12:35,306.8731333
93,2013/6/7 12:36,309.9569828
94,2013/6/7 12:37,308.7366
95,2013/6/7 12:38,308.2303051
96,2013/6/7 12:39,311.2109153
97,2013/6/7 12:40,311.2604833
98,2013/6/7 12:41,310.0234237
99,2013/6/7 12:42,309.5383051
100,2013/6/7 12:43,311.802322
101,2013/6/7 12:44,310.06985
102,2013/6/7 12:45,309.5255932
103,2013/6/7 12:46,306.7474068
104,2013/6/7 12:47,305.6720678
105,2013/6/7 12:48,305.1791
106,2013/6/7 12:49,304.9120172
107,2013/6/7 12:50,305.2768333
108,2013/6/7 12:51,304.3129153
109,2013/6/7 12:52,302.5539492
110,2013/6/7 12:53,304.6451186
111,2013/6/7 12:54,861.6166452
112,2013/6/7 12:55,1843.938817
113,2013/6/7 12:56,1892.930509
114,2013/6/7 12:57,1915.63275
115,2013/6/7 12:58,1905.532067
116,2013/6/7 12:59,1934.506271
117,2013/6/7 13:00,1943.322534
118,2013/6/7 13:01,1928.138525
119,2013/6/7 13:02,1923.742717
120,2013/6/7 13:03,1925.432782
121,2013/6/7 13:04,1935.18295
122,2013/6/7 13:05,1942.257351
123,2013/6/7 13:06,1933.1356
124,2013/6/7 13:07,1933.419271
125,2013/6/7 13:08,1925.03885
126,2013/6/7 13:09,1937.151407
127,2013/6/7 13:10,1941.266241
128,2013/6/7 13:11,1943.051017
129,2013/6/7 13:12,1930.9676
130,2013/6/7 13:13,1928.333821
131,2013/6/7 13:14,1921.269508
132,2013/6/7 13:15,1920.574633
133,2013/6/7 13:16,1921.054034
134,2013/6/7 13:17,1905.350767
135,2013/6/7 13:18,1887.772068
136,2013/6/7 13:19,1866.630404
137,2013/6/7 13:20,1852.737864
138,2013/6/7 13:21,1845.237847
139,2013/6/7 13:22,1838.794356
140,2013/6/7 13:23,1849.351763
141,2013/6/7 13:24,1837.638712
142,2013/6/7 13:25,1836.896283
143,2013/6/7 13:26,1813.221107
144,2013/6/7 13:27,1812.5998
145,2013/6/7 13:28,1817.5368
