,time,W.per.min
1,2013/6/12 2:26,71.87067742
2,2013/6/12 2:27,76.04283333
3,2013/6/12 2:28,76.29586667
4,2013/6/12 2:29,75.87096667
5,2013/6/12 2:30,74.90043333
6,2013/6/12 2:31,75.61406667
7,2013/6/12 2:32,75.37054237
8,2013/6/12 2:33,75.19420339
9,2013/6/12 2:34,75.01805
10,2013/6/12 2:35,74.8936
11,2013/6/12 2:36,74.82208333
12,2013/6/12 2:37,74.71941379
13,2013/6/12 2:38,74.4729
14,2013/6/12 2:39,74.48516949
15,2013/6/12 2:40,74.27073333
16,2013/6/12 2:41,74.37323333
17,2013/6/12 2:42,74.29292308
18,2013/6/12 3:02,74.01457143
19,2013/6/12 3:03,75.64273333
20,2013/6/12 3:04,76.19361667
21,2013/6/12 3:05,75.69248276
22,2013/6/12 3:06,75.41518333
23,2013/6/12 3:07,75.25126667
24,2013/6/12 3:08,75.1217931
25,2013/6/12 3:09,74.9323
26,2013/6/12 3:10,74.79849153
27,2013/6/12 3:11,74.71206667
28,2013/6/12 3:12,74.59715
29,2013/6/12 3:13,74.50176667
30,2013/6/12 3:14,74.43156667
31,2013/6/12 3:15,74.35718644
32,2013/6/12 3:16,72.215
33,2013/6/12 3:17,71.64095
34,2013/6/12 3:18,74.23710526
35,2013/6/12 3:19,74.13185
36,2013/6/12 3:20,73.96545
37,2013/6/12 3:21,74.24181667
38,2013/6/12 3:22,73.45696667
39,2013/6/12 3:23,73.69569492
40,2013/6/12 3:24,73.69225641
41,2013/6/12 3:25,73.69652542
42,2013/6/12 3:26,73.72233333
43,2013/6/12 3:27,73.54751667
44,2013/6/12 3:28,73.98988136
45,2013/6/12 3:29,74.09835593
46,2013/6/12 3:30,74.08831667
47,2013/6/12 3:31,74.06306667
48,2013/6/12 3:32,74.08267797
49,2013/6/12 3:33,74.05935
50,2013/6/12 3:34,72.45655
51,2013/6/12 3:35,72.3644
52,2013/6/12 3:36,73.99152542
53,2013/6/12 3:37,74.01172727
54,2013/6/12 4:34,74.4310625
55,2013/6/12 4:35,76.57858333
56,2013/6/12 4:36,76.57283051
57,2013/6/12 4:37,76.25039655
58,2013/6/12 4:38,76.08750909
59,2013/6/12 4:39,75.82657895
60,2013/6/12 4:40,76.15164407
61,2013/6/12 4:41,76.00111667
62,2013/6/12 4:42,74.63283333
63,2013/6/12 4:43,75.13261017
64,2013/6/12 4:44,75.44031667
65,2013/6/12 4:45,73.62846667
66,2013/6/12 4:46,75.54555
67,2013/6/12 4:47,75.41524138
68,2013/6/12 4:48,75.38725
69,2013/6/12 7:19,74.49932432
70,2013/6/12 7:20,77.68222034
