,time,W.per.min
1,2013/7/12 5:38,0.381210526
2,2013/7/12 5:41,0.387125
3,2013/7/12 5:42,0.369892857
4,2013/7/12 5:43,44.28014286
5,2013/7/12 5:44,45.14606522
6,2013/7/12 5:45,7.08585
7,2013/7/12 5:46,0.3504375
8,2013/7/12 5:47,0.375189655
9,2013/7/12 5:48,0.339625
10,2013/7/12 5:49,0.339416667
11,2013/7/12 5:50,0.375226415
12,2013/7/12 5:51,0.353378378
13,2013/7/12 5:52,0.359816667
14,2013/7/12 5:53,0.370965517
15,2013/7/12 5:54,0.360877193
16,2013/7/12 5:55,0.373351852
17,2013/7/12 5:56,0.349317073
18,2013/7/12 5:57,0.3745
19,2013/7/12 5:58,0.370122807
20,2013/7/12 5:59,0.366728814
21,2013/7/12 6:00,0.373210526
22,2013/7/12 6:01,0.367842105
23,2013/7/12 6:02,0.346363636
24,2013/7/12 6:03,0.3695
25,2013/7/12 6:04,0.357824561
26,2013/7/12 6:05,0.367541667
27,2013/7/12 6:06,0.371928571
28,2013/7/12 6:07,0.35692
29,2013/7/12 6:08,0.349322034
30,2013/7/12 6:09,0.351339623
31,2013/7/12 6:10,0.345555556
32,2013/7/12 6:11,0.348947368
33,2013/7/12 6:12,0.351839286
34,2013/7/12 6:13,0.350142857
35,2013/7/12 6:14,0.358586207
36,2013/7/12 6:15,0.359542373
37,2013/7/12 6:16,0.362263158
38,2013/7/12 6:17,0.365245614
39,2013/7/12 6:18,0.365625
40,2013/7/12 6:19,0.357098039
41,2013/7/12 6:20,0.37008
42,2013/7/12 6:21,0.350891892
43,2013/7/12 6:22,0.345178571
44,2013/7/12 6:23,0.353
45,2013/7/12 6:24,0.365384615
46,2013/7/12 6:25,0.350127273
47,2013/7/12 6:26,0.356875
48,2013/7/12 6:27,0.35854386
49,2013/7/12 6:28,0.365603448
50,2013/7/12 6:29,0.362155172
51,2013/7/12 6:30,0.364745098
52,2013/7/12 6:31,0.345155556
53,2013/7/12 6:32,0.373818182
54,2013/7/12 6:33,0.370021277
55,2013/7/12 6:34,0.356948276
56,2013/7/12 6:35,0.350301887
57,2013/7/12 6:36,0.363780488
58,2013/7/12 6:37,0.373446429
59,2013/7/12 6:38,0.350770833
